Date,Open,High,Low,Close,Adj Close,Volume
2024-02-01 13:15:00-05:00,185.97999572753906,186.07000732421875,185.75999450683594,185.8699951171875,185.8699951171875,285670
2024-02-01 13:20:00-05:00,185.86000061035156,185.88999938964844,185.66000366210938,185.75,185.75,336012
2024-02-01 13:25:00-05:00,185.75999450683594,185.84500122070312,185.64999389648438,185.72999572753906,185.72999572753906,266397
2024-02-01 13:30:00-05:00,185.74000549316406,185.89999389648438,185.64999389648438,185.7991943359375,185.7991943359375,308489
2024-02-01 13:35:00-05:00,185.7899932861328,185.86000061035156,185.25999450683594,185.42950439453125,185.42950439453125,471485
2024-02-01 13:40:00-05:00,185.42990112304688,185.5399932861328,185.27999877929688,185.37890625,185.37890625,367795
2024-02-01 13:45:00-05:00,185.3800048828125,185.80499267578125,185.3800048828125,185.7949981689453,185.7949981689453,379782
2024-02-01 13:50:00-05:00,185.78500366210938,185.9499969482422,185.67999267578125,185.94000244140625,185.94000244140625,314300
2024-02-01 13:55:00-05:00,185.9199981689453,185.9600067138672,185.74000549316406,185.7949981689453,185.7949981689453,278036
2024-02-01 14:00:00-05:00,185.8000030517578,185.92999267578125,185.7899932861328,185.875,185.875,286134
2024-02-01 14:05:00-05:00,185.8699951171875,186.09500122070312,185.86500549316406,186.09500122070312,186.09500122070312,420074
2024-02-01 14:10:00-05:00,186.08999633789062,186.11000061035156,185.5500030517578,185.81500244140625,185.81500244140625,538223
2024-02-01 14:15:00-05:00,185.82000732421875,186.07000732421875,185.75999450683594,186.07000732421875,186.07000732421875,353807
2024-02-01 14:20:00-05:00,186.07000732421875,186.1300048828125,185.99000549316406,186.0500030517578,186.0500030517578,358539
2024-02-01 14:25:00-05:00,186.05499267578125,186.15499877929688,185.89999389648438,185.97500610351562,185.97500610351562,339556
2024-02-01 14:30:00-05:00,185.9799041748047,186.11000061035156,185.881103515625,186.0500030517578,186.0500030517578,312815
2024-02-01 14:35:00-05:00,186.0592041015625,186.27999877929688,186.0592041015625,186.1699981689453,186.1699981689453,397943
2024-02-01 14:40:00-05:00,186.16700744628906,186.42999267578125,186.16700744628906,186.31500244140625,186.31500244140625,450133
2024-02-01 14:45:00-05:00,186.31500244140625,186.5749969482422,186.31500244140625,186.42250061035156,186.42250061035156,527362
2024-02-01 14:50:00-05:00,186.42999267578125,186.56500244140625,186.4239959716797,186.4550018310547,186.4550018310547,408081
2024-02-01 14:55:00-05:00,186.4600067138672,186.6199951171875,186.42999267578125,186.47500610351562,186.47500610351562,483837
2024-02-01 15:00:00-05:00,186.47000122070312,186.5399932861328,186.27999877929688,186.49000549316406,186.49000549316406,531542
2024-02-01 15:05:00-05:00,186.49000549316406,186.6300048828125,186.4300994873047,186.6060028076172,186.6060028076172,490830
2024-02-01 15:10:00-05:00,186.60499572753906,186.6999969482422,186.33999633789062,186.6199951171875,186.6199951171875,815110
2024-02-01 15:15:00-05:00,186.6201934814453,186.7100067138672,186.5500030517578,186.68499755859375,186.68499755859375,540599
2024-02-01 15:20:00-05:00,186.6840057373047,186.74000549316406,186.57000732421875,186.7147979736328,186.7147979736328,467261
2024-02-01 15:25:00-05:00,186.71499633789062,186.8000030517578,186.5850067138672,186.66000366210938,186.66000366210938,521677
2024-02-01 15:30:00-05:00,186.64999389648438,186.6999969482422,186.5,186.5800018310547,186.5800018310547,464267
2024-02-01 15:35:00-05:00,186.55999755859375,186.78089904785156,186.5399932861328,186.76499938964844,186.76499938964844,526292
2024-02-01 15:40:00-05:00,186.75999450683594,186.90499877929688,186.72000122070312,186.82000732421875,186.82000732421875,852620
2024-02-01 15:45:00-05:00,186.81500244140625,186.8249969482422,186.36000061035156,186.52499389648438,186.52499389648438,957535
2024-02-01 15:50:00-05:00,186.52999877929688,186.75,186.42999267578125,186.60000610351562,186.60000610351562,1543749
2024-02-01 15:55:00-05:00,186.59500122070312,186.9499969482422,186.5399932861328,186.88999938964844,186.88999938964844,2499293
2024-02-02 09:30:00-05:00,179.86000061035156,182.39999389648438,179.25,181.547607421875,181.547607421875,12536914
2024-02-02 09:35:00-05:00,181.57919311523438,182.89999389648438,181.0,182.17999267578125,182.17999267578125,3405689
2024-02-02 09:40:00-05:00,182.19400024414062,182.9499969482422,181.9600067138672,182.57000732421875,182.57000732421875,2507764
2024-02-02 09:45:00-05:00,182.57000732421875,183.72000122070312,182.33999633789062,183.19000244140625,183.19000244140625,3167017
2024-02-02 09:50:00-05:00,183.19000244140625,183.2001953125,182.02000427246094,182.41000366210938,182.41000366210938,2608448
2024-02-02 09:55:00-05:00,182.4199981689453,182.6300048828125,182.00999450683594,182.47999572753906,182.47999572753906,1595511
2024-02-02 10:00:00-05:00,182.5019989013672,183.1999969482422,182.44000244140625,182.9499969482422,182.9499969482422,1594783
2024-02-02 10:05:00-05:00,182.9499969482422,183.1999969482422,182.8000030517578,182.9600067138672,182.9600067138672,1328102
2024-02-02 10:10:00-05:00,182.97000122070312,183.77000427246094,182.83999633789062,183.58999633789062,183.58999633789062,1479885
2024-02-02 10:15:00-05:00,183.5800018310547,184.13999938964844,183.4199981689453,183.94400024414062,183.94400024414062,1594813
2024-02-02 10:20:00-05:00,183.9499969482422,184.1699981689453,183.66000366210938,183.75999450683594,183.75999450683594,1984594
2024-02-02 10:25:00-05:00,183.75,183.80999755859375,183.24000549316406,183.31500244140625,183.31500244140625,1293423
2024-02-02 10:30:00-05:00,183.3300018310547,183.5800018310547,183.16000366210938,183.40499877929688,183.40499877929688,845384
2024-02-02 10:35:00-05:00,183.40499877929688,184.5500030517578,183.27000427246094,184.41000366210938,184.41000366210938,1379947
2024-02-02 10:40:00-05:00,184.40499877929688,185.00999450683594,184.36000061035156,184.9698944091797,184.9698944091797,1447708
2024-02-02 10:45:00-05:00,184.9600067138672,185.1999969482422,184.62010192871094,184.94500732421875,184.94500732421875,1276755
2024-02-02 10:50:00-05:00,184.9600067138672,185.4499969482422,184.91000366210938,185.327392578125,185.327392578125,1093759
2024-02-02 10:55:00-05:00,185.3249969482422,185.94000244140625,185.32000732421875,185.6649932861328,185.6649932861328,1740189
2024-02-02 11:00:00-05:00,185.6699981689453,185.72999572753906,185.1300048828125,185.16000366210938,185.16000366210938,1105591
2024-02-02 11:05:00-05:00,185.17999267578125,185.85000610351562,185.1750030517578,185.7449951171875,185.7449951171875,815383
2024-02-02 11:10:00-05:00,185.77000427246094,186.8000030517578,185.73500061035156,186.51499938964844,186.51499938964844,1795575
2024-02-02 11:15:00-05:00,186.51499938964844,187.0,186.19000244140625,186.41000366210938,186.41000366210938,1690264
2024-02-02 11:20:00-05:00,186.41000366210938,186.8699951171875,186.05999755859375,186.60000610351562,186.60000610351562,1481473
2024-02-02 11:25:00-05:00,186.60000610351562,187.3300018310547,186.32000732421875,187.0,187.0,1271052
2024-02-02 11:30:00-05:00,187.00999450683594,187.10000610351562,186.24000549316406,186.49929809570312,186.49929809570312,987837
2024-02-02 11:35:00-05:00,186.4949951171875,186.72000122070312,186.30999755859375,186.40379333496094,186.40379333496094,848120
2024-02-02 11:40:00-05:00,186.41000366210938,186.42999267578125,186.0500030517578,186.05999755859375,186.05999755859375,858974
2024-02-02 11:45:00-05:00,186.07000732421875,186.19000244140625,185.92999267578125,185.97999572753906,185.97999572753906,777361
2024-02-02 11:50:00-05:00,185.97999572753906,186.1862030029297,185.85499572753906,186.02999877929688,186.02999877929688,911290
2024-02-02 11:55:00-05:00,186.04930114746094,186.4600067138672,185.8300018310547,186.3300018310547,186.3300018310547,905777
2024-02-02 12:00:00-05:00,186.3350067138672,186.52999877929688,186.17999267578125,186.5260009765625,186.5260009765625,632113
2024-02-02 12:05:00-05:00,186.52999877929688,186.61000061035156,186.3300018310547,186.41000366210938,186.41000366210938,640306
2024-02-02 12:10:00-05:00,186.4199981689453,186.75999450683594,186.22000122070312,186.35000610351562,186.35000610351562,662652
2024-02-02 12:15:00-05:00,186.33999633789062,186.75,186.27000427246094,186.48500061035156,186.48500061035156,580800
2024-02-02 12:20:00-05:00,186.49000549316406,186.55999755859375,186.3800048828125,186.52999877929688,186.52999877929688,429894
2024-02-02 12:25:00-05:00,186.53500366210938,187.10000610351562,186.43499755859375,187.02090454101562,187.02090454101562,751895
2024-02-02 12:30:00-05:00,187.02999877929688,187.1199951171875,186.5399932861328,186.5500030517578,186.5500030517578,769800
2024-02-02 12:35:00-05:00,186.5449981689453,186.64999389648438,186.4600067138672,186.60000610351562,186.60000610351562,682019
2024-02-02 12:40:00-05:00,186.59500122070312,186.60000610351562,185.50999450683594,185.6699981689453,185.6699981689453,994878
2024-02-02 12:45:00-05:00,185.67999267578125,185.8000030517578,185.41000366210938,185.6750030517578,185.6750030517578,853551
2024-02-02 12:50:00-05:00,185.67999267578125,185.7471923828125,185.27999877929688,185.39999389648438,185.39999389648438,678012
2024-02-02 12:55:00-05:00,185.39500427246094,185.4600067138672,185.1199951171875,185.27499389648438,185.27499389648438,684153
2024-02-02 13:00:00-05:00,185.27499389648438,185.52999877929688,185.1999969482422,185.2949981689453,185.2949981689453,626913
2024-02-02 13:05:00-05:00,185.2949981689453,185.47000122070312,184.85400390625,184.92140197753906,184.92140197753906,678045
2024-02-02 13:10:00-05:00,184.9250030517578,185.69000244140625,184.9199981689453,185.57009887695312,185.57009887695312,790672
2024-02-02 13:15:00-05:00,185.55999755859375,185.82000732421875,185.30999755859375,185.74009704589844,185.74009704589844,496590
2024-02-02 13:20:00-05:00,185.74000549316406,185.9499969482422,185.72999572753906,185.94500732421875,185.94500732421875,618705
2024-02-02 13:25:00-05:00,185.94000244140625,186.16000366210938,185.7899932861328,186.03500366210938,186.03500366210938,626931
2024-02-02 13:30:00-05:00,186.0399932861328,186.16000366210938,185.72500610351562,185.80990600585938,185.80990600585938,1107579
2024-02-02 13:35:00-05:00,185.80499267578125,186.22999572753906,185.7899932861328,186.18069458007812,186.18069458007812,637624
2024-02-02 13:40:00-05:00,186.1800994873047,186.24000549316406,185.89999389648438,186.0500030517578,186.0500030517578,440000
2024-02-02 13:45:00-05:00,186.05499267578125,186.13999938964844,185.75999450683594,185.8800048828125,185.8800048828125,448982
2024-02-02 13:50:00-05:00,185.8800048828125,185.99000549316406,185.75999450683594,185.80050659179688,185.80050659179688,289023
2024-02-02 13:55:00-05:00,185.80999755859375,185.92999267578125,185.66000366210938,185.9149932861328,185.9149932861328,348059
2024-02-02 14:00:00-05:00,185.92999267578125,186.10000610351562,185.875,185.875,185.875,436192
2024-02-02 14:05:00-05:00,185.875,185.91000366210938,185.67100524902344,185.76840209960938,185.76840209960938,421329
2024-02-02 14:10:00-05:00,185.76499938964844,185.97000122070312,185.66000366210938,185.8699951171875,185.8699951171875,374197
2024-02-02 14:15:00-05:00,185.86500549316406,185.97500610351562,185.74000549316406,185.74000549316406,185.74000549316406,412466
2024-02-02 14:20:00-05:00,185.73500061035156,185.92999267578125,185.58999633789062,185.90989685058594,185.90989685058594,430826
2024-02-02 14:25:00-05:00,185.90499877929688,186.13999938964844,185.89999389648438,186.0800018310547,186.0800018310547,389404
2024-02-02 14:30:00-05:00,186.08999633789062,186.52999877929688,186.0800018310547,186.46510314941406,186.46510314941406,634736
2024-02-02 14:35:00-05:00,186.4600067138672,186.55999755859375,186.22999572753906,186.35110473632812,186.35110473632812,477796
2024-02-02 14:40:00-05:00,186.35499572753906,186.5,186.24000549316406,186.2899932861328,186.2899932861328,405850
2024-02-02 14:45:00-05:00,186.27999877929688,186.6199951171875,186.22999572753906,186.58999633789062,186.58999633789062,477253
2024-02-02 14:50:00-05:00,186.58999633789062,186.860107421875,186.58009338378906,186.75999450683594,186.75999450683594,539360
2024-02-02 14:55:00-05:00,186.7550048828125,187.02000427246094,186.64999389648438,186.9803009033203,186.9803009033203,562245
2024-02-02 15:00:00-05:00,186.99000549316406,187.07000732421875,186.77999877929688,186.81500244140625,186.81500244140625,626574
2024-02-02 15:05:00-05:00,186.80999755859375,186.8800048828125,186.58999633789062,186.625,186.625,725034
2024-02-02 15:10:00-05:00,186.6300048828125,186.8468017578125,186.4550018310547,186.52000427246094,186.52000427246094,688557
2024-02-02 15:15:00-05:00,186.52499389648438,186.8820037841797,186.51499938964844,186.8780975341797,186.8780975341797,852661
2024-02-02 15:20:00-05:00,186.875,186.88999938964844,186.49000549316406,186.49000549316406,186.49000549316406,677907
2024-02-02 15:25:00-05:00,186.5,186.77589416503906,186.4499969482422,186.72999572753906,186.72999572753906,643288
2024-02-02 15:30:00-05:00,186.73500061035156,186.73500061035156,186.1699981689453,186.2949981689453,186.2949981689453,686794
2024-02-02 15:35:00-05:00,186.2949981689453,186.57000732421875,186.22999572753906,186.5399932861328,186.5399932861328,688870
2024-02-02 15:40:00-05:00,186.5449981689453,186.627197265625,186.4199981689453,186.4250030517578,186.4250030517578,794571
2024-02-02 15:45:00-05:00,186.4199981689453,186.6750030517578,186.3699951171875,186.52000427246094,186.52000427246094,1015799
2024-02-02 15:50:00-05:00,186.50999450683594,186.81500244140625,186.4499969482422,186.6320037841797,186.6320037841797,1567950
2024-02-02 15:55:00-05:00,186.6300048828125,186.88999938964844,185.8300018310547,185.83999633789062,185.83999633789062,2947053
2024-02-05 09:30:00-05:00,188.14999389648438,188.27999877929688,186.94000244140625,187.25999450683594,187.25999450683594,7108557
2024-02-05 09:35:00-05:00,187.27999877929688,187.5050048828125,186.2050018310547,186.38999938964844,186.38999938964844,1416433
2024-02-05 09:40:00-05:00,186.3800048828125,186.39500427246094,185.9322967529297,186.02999877929688,186.02999877929688,1388092
2024-02-05 09:45:00-05:00,186.0399932861328,186.3582000732422,185.83999633789062,186.34010314941406,186.34010314941406,1478777
2024-02-05 09:50:00-05:00,186.35000610351562,186.576904296875,186.25999450683594,186.40499877929688,186.40499877929688,878175
2024-02-05 09:55:00-05:00,186.40969848632812,186.72999572753906,186.39500427246094,186.5800018310547,186.5800018310547,992395
2024-02-05 10:00:00-05:00,186.57000732421875,186.83999633789062,186.3699951171875,186.7100067138672,186.7100067138672,1065115
2024-02-05 10:05:00-05:00,186.72000122070312,187.5399932861328,186.72000122070312,187.3699951171875,187.3699951171875,1574144
2024-02-05 10:10:00-05:00,187.38999938964844,188.24000549316406,187.38999938964844,188.24000549316406,188.24000549316406,1691193
2024-02-05 10:15:00-05:00,188.25,188.36000061035156,187.11000061035156,187.4499969482422,187.4499969482422,1736870
2024-02-05 10:20:00-05:00,187.44500732421875,187.47999572753906,186.52000427246094,186.94000244140625,186.94000244140625,1041963
2024-02-05 10:25:00-05:00,186.9499969482422,186.97999572753906,186.53799438476562,186.6999969482422,186.6999969482422,702457
2024-02-05 10:30:00-05:00,186.6699981689453,186.73800659179688,186.25999450683594,186.5050048828125,186.5050048828125,794146
2024-02-05 10:35:00-05:00,186.51499938964844,186.68499755859375,186.3800048828125,186.6298065185547,186.6298065185547,575300
2024-02-05 10:40:00-05:00,186.6300048828125,186.64999389648438,186.14999389648438,186.2760009765625,186.2760009765625,646485
2024-02-05 10:45:00-05:00,186.27000427246094,186.5,186.11000061035156,186.48500061035156,186.48500061035156,611214
2024-02-05 10:50:00-05:00,186.48500061035156,186.6699981689453,186.4499969482422,186.62550354003906,186.62550354003906,539934
2024-02-05 10:55:00-05:00,186.62010192871094,187.05999755859375,186.58999633789062,186.89500427246094,186.89500427246094,669434
2024-02-05 11:00:00-05:00,186.88999938964844,187.17999267578125,186.77999877929688,187.15499877929688,187.15499877929688,646838
2024-02-05 11:05:00-05:00,187.16000366210938,187.343994140625,187.02000427246094,187.29339599609375,187.29339599609375,609698
2024-02-05 11:10:00-05:00,187.2949981689453,187.58999633789062,187.27999877929688,187.41000366210938,187.41000366210938,663000
2024-02-05 11:15:00-05:00,187.406494140625,187.72000122070312,187.3699951171875,187.7100067138672,187.7100067138672,583620
2024-02-05 11:20:00-05:00,187.71200561523438,187.75999450683594,187.2899932861328,187.3350067138672,187.3350067138672,703166
2024-02-05 11:25:00-05:00,187.33880615234375,187.44500732421875,187.2100067138672,187.25,187.25,537102
2024-02-05 11:30:00-05:00,187.25,187.4949951171875,187.23500061035156,187.4799041748047,187.4799041748047,506844
2024-02-05 11:35:00-05:00,187.47799682617188,187.63499450683594,187.3040008544922,187.5800018310547,187.5800018310547,441352
2024-02-05 11:40:00-05:00,187.5850067138672,187.58999633789062,187.2301025390625,187.3365936279297,187.3365936279297,566334
2024-02-05 11:45:00-05:00,187.33999633789062,187.74000549316406,187.33999633789062,187.6999969482422,187.6999969482422,523379
2024-02-05 11:50:00-05:00,187.69500732421875,187.98500061035156,187.64100646972656,187.83999633789062,187.83999633789062,591572
2024-02-05 11:55:00-05:00,187.8300018310547,188.10499572753906,187.81509399414062,187.98500061035156,187.98500061035156,713657
2024-02-05 12:00:00-05:00,187.97999572753906,188.1649932861328,187.88999938964844,188.0749969482422,188.0749969482422,689505
2024-02-05 12:05:00-05:00,188.08999633789062,188.4199981689453,188.08009338378906,188.3614044189453,188.3614044189453,605600
2024-02-05 12:10:00-05:00,188.3699951171875,188.49000549316406,188.1300048828125,188.1300048828125,188.1300048828125,751171
2024-02-05 12:15:00-05:00,188.13690185546875,188.2935028076172,188.10000610351562,188.19000244140625,188.19000244140625,408536
2024-02-05 12:20:00-05:00,188.1999969482422,188.30499267578125,188.0500030517578,188.27999877929688,188.27999877929688,498132
2024-02-05 12:25:00-05:00,188.2899932861328,188.42999267578125,188.16000366210938,188.42999267578125,188.42999267578125,433990
2024-02-05 12:30:00-05:00,188.42999267578125,188.85000610351562,188.4199981689453,188.8000030517578,188.8000030517578,1013853
2024-02-05 12:35:00-05:00,188.80999755859375,189.02000427246094,188.61000061035156,189.0050048828125,189.0050048828125,747568
2024-02-05 12:40:00-05:00,189.0050048828125,189.19000244140625,188.8300018310547,189.1898956298828,189.1898956298828,747246
2024-02-05 12:45:00-05:00,189.19000244140625,189.22000122070312,189.0,189.11459350585938,189.11459350585938,634077
2024-02-05 12:50:00-05:00,189.10499572753906,189.22000122070312,189.00999450683594,189.19000244140625,189.19000244140625,655722
2024-02-05 12:55:00-05:00,189.19500732421875,189.25,189.05999755859375,189.06500244140625,189.06500244140625,581636
2024-02-05 13:00:00-05:00,189.07000732421875,189.0749969482422,188.72999572753906,188.9774932861328,188.9774932861328,635495
2024-02-05 13:05:00-05:00,188.97999572753906,189.0500030517578,188.8300018310547,188.86000061035156,188.86000061035156,436005
2024-02-05 13:10:00-05:00,188.86000061035156,188.9499969482422,188.77000427246094,188.94000244140625,188.94000244140625,469775
2024-02-05 13:15:00-05:00,188.93499755859375,188.9459991455078,188.6826934814453,188.72979736328125,188.72979736328125,416935
2024-02-05 13:20:00-05:00,188.72000122070312,188.91000366210938,188.64999389648438,188.89500427246094,188.89500427246094,440621
2024-02-05 13:25:00-05:00,188.89999389648438,188.90499877929688,188.52999877929688,188.54010009765625,188.54010009765625,474009
2024-02-05 13:30:00-05:00,188.54010009765625,188.9499969482422,188.5399932861328,188.9499969482422,188.9499969482422,450561
2024-02-05 13:35:00-05:00,188.94000244140625,189.02000427246094,188.7899932861328,188.84500122070312,188.84500122070312,417346
2024-02-05 13:40:00-05:00,188.85000610351562,188.89779663085938,188.67100524902344,188.82989501953125,188.82989501953125,314137
2024-02-05 13:45:00-05:00,188.82000732421875,188.85499572753906,188.72000122070312,188.80630493164062,188.80630493164062,282683
2024-02-05 13:50:00-05:00,188.80999755859375,188.87989807128906,188.56500244140625,188.59730529785156,188.59730529785156,383294
2024-02-05 13:55:00-05:00,188.58999633789062,188.77999877929688,188.52999877929688,188.72000122070312,188.72000122070312,392801
2024-02-05 14:00:00-05:00,188.71499633789062,188.7899932861328,188.60000610351562,188.75289916992188,188.75289916992188,331014
2024-02-05 14:05:00-05:00,188.75999450683594,188.89999389648438,188.6300048828125,188.8000030517578,188.8000030517578,354428
2024-02-05 14:10:00-05:00,188.80999755859375,188.8376007080078,188.6649932861328,188.69970703125,188.69970703125,355058
2024-02-05 14:15:00-05:00,188.69000244140625,188.75,188.41000366210938,188.4499969482422,188.4499969482422,451716
2024-02-05 14:20:00-05:00,188.44000244140625,188.6300048828125,188.38499450683594,188.5399932861328,188.5399932861328,419838
2024-02-05 14:25:00-05:00,188.5399932861328,188.6300048828125,188.4600067138672,188.46499633789062,188.46499633789062,374506
2024-02-05 14:30:00-05:00,188.48699951171875,188.69000244140625,188.42010498046875,188.64999389648438,188.64999389648438,499781
2024-02-05 14:35:00-05:00,188.64720153808594,188.83999633789062,188.625,188.6999969482422,188.6999969482422,424188
2024-02-05 14:40:00-05:00,188.6999969482422,188.72999572753906,188.47000122070312,188.52000427246094,188.52000427246094,650140
2024-02-05 14:45:00-05:00,188.52499389648438,188.64999389648438,188.47500610351562,188.57220458984375,188.57220458984375,334552
2024-02-05 14:50:00-05:00,188.5800018310547,188.58999633789062,188.3699951171875,188.47999572753906,188.47999572753906,419030
2024-02-05 14:55:00-05:00,188.47000122070312,188.5399932861328,188.39500427246094,188.51820373535156,188.51820373535156,425731
2024-02-05 15:00:00-05:00,188.52000427246094,188.61000061035156,188.39999389648438,188.50999450683594,188.50999450683594,609376
2024-02-05 15:05:00-05:00,188.52000427246094,188.6300048828125,188.3800048828125,188.5,188.5,581265
2024-02-05 15:10:00-05:00,188.5,188.5749969482422,188.11000061035156,188.11500549316406,188.11500549316406,713560
2024-02-05 15:15:00-05:00,188.11000061035156,188.36000061035156,188.02999877929688,188.27000427246094,188.27000427246094,507252
2024-02-05 15:20:00-05:00,188.26499938964844,188.32000732421875,188.16000366210938,188.19000244140625,188.19000244140625,387432
2024-02-05 15:25:00-05:00,188.19000244140625,188.41000366210938,188.16000366210938,188.35000610351562,188.35000610351562,540901
2024-02-05 15:30:00-05:00,188.33999633789062,188.4199981689453,188.2100067138672,188.38999938964844,188.38999938964844,570131
2024-02-05 15:35:00-05:00,188.39010620117188,188.4199981689453,188.01010131835938,188.01499938964844,188.01499938964844,429831
2024-02-05 15:40:00-05:00,188.01499938964844,188.05999755859375,187.875,188.05999755859375,188.05999755859375,725479
2024-02-05 15:45:00-05:00,188.05999755859375,188.25,187.9499969482422,188.02000427246094,188.02000427246094,811818
2024-02-05 15:50:00-05:00,188.02999877929688,188.2949981689453,187.94419860839844,188.11500549316406,188.11500549316406,1124732
2024-02-05 15:55:00-05:00,188.11500549316406,188.2899932861328,187.63999938964844,187.6699981689453,187.6699981689453,2105243
2024-02-06 09:30:00-05:00,186.86000061035156,187.9499969482422,186.76950073242188,187.9199981689453,187.9199981689453,3984175
